file,Domain,sent_index,token_id,token_form,token_lemma,sense,sentence,de_aligned_forms,de_aligned_lemmas,de_sentence
Tech11_en.conllu,Tech,36,6,enough,enough,Appreciation,"But if that 's not enough to get your attention , there was the 1995 Black Brant incident .",genug,genug,"Falls das nicht genug ist , gab es 1995 den Norwegischen Raketenzwischenfall ."
Tech11_en.conllu,Tech,41,44,rid,rid,Appreciation,"But consider this : the Treaty on the Non-Proliferation of Nuclear Weapons , which is the most widely adopted arms control treaty in history with 190 signatories , sets no specific date by which the world 's nuclear - armed nations will get rid of their nuclear weapons .",zerstören,zerstören,"Aber bedenken Sie eines : Der Atomwaffensperrvertrag , der mit 190 Unterschriften der größte Waffeneinschränkungsvertrag der Geschichte gibt kein konkretes Datum an , bis zu dem die Atommächte ihre Atomwaffen zerstören müssen ."
Tech11_en.conllu,Tech,44,10,incredible,incredible,Appreciation,He gave us a challenge that would have been incredible just a few years earlier .,unmöglich,unmöglich,"Er stellte uns eine Herausforderung , die ein paar Jahre zuvor unmöglich gewesen wäre ."
Tech11_en.conllu,Tech,57,3,rid,rid,Affect,"To get rid of nuclear weapons and to end the supply of the materials required to produce them , some experts tell me would take 30 years .",,,"Sie könnten Atomwaffen zerstören und die Produktionskette für ihre Herstellung stoppen . Experten sagen , das würde 30 Jahre dauern ."
Tech11_en.conllu,Tech,59,9,fundamental,fundamental,Appreciation,"It would take design constraints . These are fundamental to creativity , things like a platform for international collaboration ; a date certain , which is a forcing mechanism ; and a positive vision that inspires action .",Grundlage,grundlage,"Es bräuchte einen festen Rahmen , was die Grundlage für Kreativität ist : eine Plattform für internationale Zusammenarbeit , einen Stichtag , der zu dem Handeln zwingt , und eine optimistische Vision , die zu dem Handeln anregt ."
Tech11_en.conllu,Tech,65,12,first,first,Appreciation,"Now , the people who really believe this vision are the first to say they do n't yet know precisely how we 're going to get there .",,,"Die Menschen , die an diese Vision glauben , wissen genau , dass der Weg dorthin noch unklar ist ."
Tech11_en.conllu,Tech,69,8,possible,possible,Affect,They 're redefining what we all consider possible .,möglich,möglich,"Sie definieren neu , was wir für möglich halten ."
Tech11_en.conllu,Tech,70,13,compatible,compatible,Appreciation,"But here 's the thing : that vision of abundance is n't compatible with a world that still relies on a 20th - century nuclear doctrine called "" mutually assured destruction . """,passt,passen,"Aber es gibt ein Problem : Diese Vision des Überflusses passt nicht zu einer Welt , die sich auf nukleare Glaubenssätze aus dem 20 ."
Tech11_en.conllu,Tech,76,17,illegal,illegal,Affect,"Or we have Beatrice Fihn in Europe , who has been campaigning to make nuclear weapons illegal in international courts of law , and just won a big victory at the UN last week .",illegal,illegal,"In Europa kämpft Beatrice Fihn dafür , Nuklearwaffen an internationalen Gerichten für illegal zu erklären und hat letzte Woche einen großen Erfolg bei der UN verzeichnet ."
Tech11_en.conllu,Tech,79,26,big,big,Appreciation,"But I remember something Kennedy said that has really stuck with me , and that is something to the effect that humans can be as big as the solutions to all the problems we 've created .",groß,groß,"Aber ich erinnere mich an einige Worte Kennedys , die mir in Erinnerung geblieben sind : Menschen können gleich groß wie die Lösungen zu allen Problemen sein , die wir verursachen ."
Tech11_en.conllu,Tech,86,14,hostage,hostage,Affect,"After all , by 2045 , we will have held billions of people hostage to the threat of nuclear annihilation .",ausgesetzt,aussetzen,Immerhin werden wir bis 2045 Milliarden Menschen der Gefahr der nuklearen Auslöschung ausgesetzt haben .
Tech11_en.conllu,Tech,87,8,enough,enough,Appreciation,"Surely , 100 years will have been enough .",genug,genug,100 Jahre müssen doch genug sein .
Tech11_en.conllu,Tech,99,5,good,good,Affect,How might we make good on a promise of greater security for Jasmine 's generation in a world beyond nuclear weapons ?,Versprechen,versprechen,Wir könnten wir Jasmines Generation ein Versprechen von höherer Sicherheit in einer atomwaffenfreien Welt geben ?
Tech12_en.conllu,Tech,9,13,interesting,interesting,Judgement,"And I started to think , well , maybe it will be interesting , while listening to their sounds , to figure out how these animals generate very fast feeding strikes .",interessant,interessant,"So begann ich zu überlegen , na ja , vielleicht wird es interessant sein , während ich ihren Geräuschen zuhöre , herauszufinden , wie diese Tiere jene sehr schnelle Schläge zu der Nahrungsaufnahme erzeugen ."
Tech12_en.conllu,Tech,21,11,open,open,Appreciation,"And a few smashes later , the snail is broken open , and he 's got a good dinner .",aufgebrochen,aufbrechen,Ein paar Schläge später ist die Schnecke aufgebrochen und er hat ein leckeres Abendessen .
Tech12_en.conllu,Tech,27,16,fast,fast,Appreciation,Every single high - speed video system in the biology department at Berkeley was n't fast enough to catch this movement .,schnell,schnell,"Keine Hochgeschwindigkeitskamera des Fachbereichs Biologie in Berkley war schnell genug , diese Bewegung einzufangen ."
Tech12_en.conllu,Tech,36,17,high,high,Judgement,"And low light is a critical issue with filming animals , because if it 's too high , you fry them .",stark,stark,"Geringe Helligkeit ist ein kritisches Thema bei Dreharbeiten mit Tieren , denn falls das Licht zu stark ist , brät man sie ."
Tech12_en.conllu,Tech,40,16,easier,easy,Judgement,"And the snail 's wired to a stick , so he 's a little bit easier to set up the shot .",einfacher,einfach,"Die Schnecke ist an einen Stock gebunden , damit es etwas einfacher ist , den Schlagvorgang einzurichten ."
Tech12_en.conllu,Tech,52,6,fast,fast,Appreciation,And this is really darn fast .,schnell,schnell,Und das ist wirklich verflixt schnell .
Tech12_en.conllu,Tech,53,10,able,able,Affect,"In fact , it 's so fast we were able to add a new point on the extreme animal movement spectrum .",,,"Und zwar ist es derat schnell , dass wir einen neuen Eintrag auf der Skala der extremen Bewegungen des Tierreichs hinzufügen konnten ."
Tech12_en.conllu,Tech,56,5,cool,cool,Appreciation,So that was really cool and very unexpected .,cool,cool,Also das war ziemlich cool und sehr unerwartet .
Tech12_en.conllu,Tech,77,14,able,able,Affect,"And then we did a series of calculations , and what we were able to show is that these mantis shrimp have to have a spring .",,,"Und dann machten wir eine Reihe von Berechnungen und was wir zeigen konnten war , dass diese Fangschreckenkrebse eine Feder besitzen müssen ."
Tech12_en.conllu,Tech,88,10,upward,upward,Appreciation,"It has curves in two directions , one curve upward and opposite transverse curve down the other , so any kind of perturbation spreads the forces over the surface of this type of shape .",aufsteigende,aufsteigend,"Sie ist in zwei Richtungen gekrümmt , eine aufsteigende Kurve und querverlaufend gegenüber zu ihr eine abfallende , so dass jeglicher Störeinfluss die Kräfte über Oberflächen dieser Form verteilt ."
Tech12_en.conllu,Tech,90,31,strong,strong,Judgement,"It 's also known to quite a few people who make jewelry , because it requires very little material to build this type of surface , and it 's very strong .",fest,fest,"Dies ist auch einigen Leuten bekannt , die Schmuck herstellen , weil es sehr wenig Materialaufwand erfordert , diese Art von Oberfläche zu bauen und sie ist zudem sehr fest ."
Tech12_en.conllu,Tech,91,25,strong,strong,Appreciation,"So if you 're going to build a thin gold structure , it 's very nice to have it in a shape that 's strong .",widerstandsfähigen,widerstandsfähig,"Wenn Sie also eine dünne Goldstruktur bauen möchten , dann ist es sehr nett , diese in einer widerstandsfähigen Form zu haben ."
Tech12_en.conllu,Tech,95,8,thick,thick,Judgement,"It 's two and a half inches thick , and supported at two points .",dick,dick,Es ist 2 ½ Inch dick und an zwei Punkten gestützt .
Tech12_en.conllu,Tech,101,5,long,long,Appreciation,"That 's a bit long , but it is sort of interesting .",lang,lang,"Das ist ein bisschen lang , aber es ist irgendwie interessant ."
Tech12_en.conllu,Tech,101,12,interesting,interesting,Judgement,"That 's a bit long , but it is sort of interesting .",interessant,interessant,"Das ist ein bisschen lang , aber es ist irgendwie interessant ."
Tech12_en.conllu,Tech,102,22,able,able,Judgement,"So the next and final question was , well , how much force does a mantis shrimp produce if they 're able to break open snails ?",Lage,lage,"Die nächste und letzte Frage war also , na ja , wie viel Kraft erzeugt ein Fanschreckenkrebs , wenn er in der Lage ist Schnecken aufzubrechen ?"
Tech12_en.conllu,Tech,106,6,aggressive,aggressive,Appreciation,"So these animals are wonderfully aggressive , and are really hungry all the time .",aggressiv,aggressiv,Diese Tiere sind also wunderbar aggressiv und ständig hungrig .
Tech12_en.conllu,Tech,109,4,able,able,Affect,And we were able to get some force measurements out .,,,Und wir konnten so einige Kraftmessungen vornehmen .
Tech12_en.conllu,Tech,113,23,able,able,Affect,"So these are actually some old data where I had to find the smallest animals in the lab , and we were able to measure forces of well over 100 pounds generated by an animal about this big .",Kraftmessungen,kraftmessung,"Das ist also eigentlich ein alter Datensatz , bei dem ich die kleinsten Tiere in dem Labor finden musste und wir konnten Kraftmessungen von weit über 100 Pfund tätigen , erzeugt von einem Tier etwa dieser Größe ."
Tech12_en.conllu,Tech,120,11,easy,easy,Affect,"Now , things -- I 'm making this sound very easy , this is actually a lot of work .",einfach,einfach,"Nun , die Sache ist -- ich lasse das hier sehr einfach erscheinen , das ist jedoch eine Menge Arbeit ."
Tech12_en.conllu,Tech,122,6,simple,simple,Appreciation,And this is just very simple -- time is on the X - axis and the force is on the Y - axis .,einfach,einfach,Das ist nun sehr einfach -- die Zeit ist auf der x- Achse und die Kraft ist auf der y- Achse .
Tech12_en.conllu,Tech,138,12,familiar,familiar,Appreciation,"And again , this is a situation where engineers are very familiar with this phenomenon , because it destroys boat propellers .",gut,gut,"Und es ist wieder so , dass Ingenieure dieses Phänomen sehr gut kennen . Denn es zerstört Schiffsschrauben ."
Tech12_en.conllu,Tech,159,5,wacky,wacky,Appreciation,"Maybe this is all wacky to folks like you , I do n't know .",verwunderlich,verwunderlich,"Vielleicht ist das alles verwunderlich für Menschen wie Sie , ich weiß es nicht ."
Tech12_en.conllu,Tech,162,5,interesting,interesting,Appreciation,"And this is quite interesting , to find evolutionary origins of visual signals on what 's really , in all species , their spring .",interessant,interessant,"Und es ist recht interessant , evolutionäre Ursprünge von optischen Reizen in etwas zu finden , das , eigentlich bei allen Arten , die Sprungfeder darstellt ."
Tech12_en.conllu,Tech,164,12,unable,unable,Judgement,So these animals go into a molting period where they 're unable to strike -- their bodies become very soft .,schlagunfähig,schlagunfähig,"Diese Tiere beginnen die Häutungsphase , in der sie schlagunfähig sind - ihre Körper werden sehr weich ."
Tech12_en.conllu,Tech,164,20,soft,soft,Appreciation,So these animals go into a molting period where they 're unable to strike -- their bodies become very soft .,weich,weich,"Diese Tiere beginnen die Häutungsphase , in der sie schlagunfähig sind - ihre Körper werden sehr weich ."
Tech12_en.conllu,Tech,165,5,unable,unable,Judgement,And they 're literally unable to strike or they will self - destruct .,,,Und sie sind buchstäblich schlagunfähig oder sie zerstören sich selbst .
Tech12_en.conllu,Tech,166,4,real,real,Appreciation,This is for real .,Realität,realität,Das ist harte Realität .
Tech12_en.conllu,Tech,173,6,curious,curious,Affect,"And so I 'm very curious about whether those colored dots in the center of the saddles are conveying some kind of information about their ability to strike , or their strike force , and something about the time period in the molting cycle .",neugierig,neugierig,"Daher war ich sehr neugierig , ob diese farbigen Punkte in der Mitte des Sattels irgend eine Art von Information beinhalten bezüglich ihrer Fähigkeit zu Schlagen , oder ihrer Schlagkraft und etwas über die Zeitspanne des Häutungszykluses ."
Tech12_en.conllu,Tech,176,33,grateful,grateful,Affect,"And also the Miller Institute for Basic Research in Science , which gave me three years of funding to just do science all the time , and for that I 'm very grateful .",dankbar,dankbar,"Und auch dem Miller Institute for Basic Research in Science , das mich drei Jahre dabei unterstützt hat , die ganze Zeit ausschließlich Forschung zu betreiben und dafür bin ich sehr dankbar ."
Tech13_en.conllu,Tech,3,11,excited,excited,Affect,"You know , you go to sleep -- I was excited , with this phone call .",aufgeregt,aufgeregt,Man geht schlafen -- ich war aufgeregt über diesen Anruf .
Tech13_en.conllu,Tech,5,9,excited,excited,Affect,"So I went to bed that night pretty excited . Not sure of all the details , but excited .",aufgeregt,aufgeregt,"Ich ging an diesem Abend ziemlich aufgeregt schlafen -- nicht in dem Klaren über die Details , aber aufgeregt ."
Tech13_en.conllu,Tech,6,13,closer,close,Judgement,"It was n't at four in the morning , but it was closer to midnight .",eher,eher,Es war eher um Mitternacht als vier Uhr morgens .
Tech13_en.conllu,Tech,27,14,busy,busy,Appreciation,"It 's our trailer , because I know , obviously you guys are busy , many of you may not have had a chance to see it .",Trailer,trailer,"Es ist der Trailer , denn ich weiß , wie beschäftigt Sie sind . Viele von Ihnen haben ihn noch nicht gesehen ."
Tech13_en.conllu,Tech,31,21,difficult,difficult,Appreciation,One of the things I 'd like to talk to you about is having a conversation about something that is difficult to talk about .,,,"Ich möchte mit Ihnen darüber sprechen , wie man ein Gespräch über etwas Unangenehmes führt ."
Tech13_en.conllu,Tech,44,34,afraid,afraid,Appreciation,"And it really highlighted something that I would like to ask you guys to think about and hopefully to help with , which is , I think a lot of us are very afraid to have conversations about war , and about politics .",,,"Das zeigt etwas , worum ich Sie bitten will , darüber nachzudenken und möglichst mithelfen : Viele von uns fürchten sich sehr vor Gesprächen über Krieg und Politik ."
Tech13_en.conllu,Tech,46,7,uncomfortable,uncomfortable,Affect,Maybe it 's going to get uncomfortable .,unbequem,unbequem,Es wird vielleicht unbequem .
Tech13_en.conllu,Tech,49,9,nervous,nervous,Affect,"And I want to say , I was nervous . Because I 'm used to doing Q&amp ; As .",nervös,nervös,"Ich war nervös , da ich Fragerunden kenne ."
Tech13_en.conllu,Tech,52,12,happy,happy,Affect,"So , I wanted to say , Paul , I 'm happy you 're here , because I know you have my back .",glücklich,glücklich,"Paul , ich bin glücklich , dass du hier bist , weil ich weiß , dass du auf mich aufpasst ."
Tech13_en.conllu,Tech,57,14,able,able,Affect,"But there were 3,211 emails and IMs and text messages that I was able to save .",speichern,speichern,"Aber es gab 3211 E - Mails , Chats und Textnachrichten , die ich speichern konnte ."
Tech13_en.conllu,Tech,79,13,private,private,Judgement,"I knew about that journal , but it was very , very private .",privat,privat,"Ich wusste von dem Tagebuch , aber es war sehr privat ."
Tech13_en.conllu,Tech,91,22,opinionated,opinionated,Appreciation,"And when I talk about that polarity I get at so many different Q&amp ; As , and people are really opinionated .",rechthaberisch,rechthaberisch,"Wenn ich über diese Polarität rede , erhalte ich so viele verschiedene Fragen und Antworten , und die Leute sind echt rechthaberisch ."
Tech13_en.conllu,Tech,93,5,fiery,fiery,Affect,"And I 'm as fiery as the next person , but I really think -- you know , different speakers have talked about their concern for the world , and my concern is that we have to have these conversations .",hitzig,hitzig,"Ich bin so hitzig wie jeder , aber ich glaube wirklich … Verschiedene Redner haben über ihre Sorge um die Welt gesprochen , und meine Sorge ist , dass wir diese Gespräche brauchen ."
Tech13_en.conllu,Tech,94,6,able,able,Affect,"And we have to be able to go into scary places where we may , you know , we think we know .",können,können,"Wir müssen uns in beängstigende Situationen begeben können , die wir vielleicht zu kennen glauben ."
Tech13_en.conllu,Tech,100,13,sure,sure,Affect,"And at screenings , inevitably -- you know , as I 'm sure all of you obviously do speaking stuff -- usually you have people who hang around and want to ask you more questions .",sicher,sicher,"Bei Vorführungen , unweigerlich -- Ich bin sicher , dass alle von Ihnen Redner sind . In der Regel gibt es Menschen , die bleiben und weitere Fragen stellen möchten ."
Tech13_en.conllu,Tech,104,9,gone,gone,Appreciation,And they wait until pretty much everybody 's gone .,gegangen,gehen,"Sie warten , bis fast jeder gegangen ist ."
Tech13_en.conllu,Tech,115,4,close,close,Appreciation,"Kids got too close , very often .",nah,nah,Kinder kommen sehr oft zu nah .
Tech13_en.conllu,Tech,119,5,able,able,Affect,I have n't been able to tell my wife .,konnte,können,Ich konnte nicht mit meiner Frau sprechen .
Tech13_en.conllu,Tech,120,3,afraid,afraid,Affect,"I 'm afraid she 's going to think I 'm a monster . """,dass,dass,"Sie wird denken , dass ich ein Monster bin . """
Tech13_en.conllu,Tech,121,21,OK,ok,Judgement,"I hugged him , of course , and I said , you know , "" It 's going to be OK . """,gut,gut,"Ich umarmte ihn natürlich und sagte : "" Es wird alles wieder gut . """
Tech13_en.conllu,Tech,128,14,nice,nice,Appreciation,"And I 've started to ask them , "" Well , that 's nice .",gut,gut,"Ich habe begonnen , sie zu fragen : "" Das ist gut ."
Tech14_en.conllu,Tech,4,33,new,new,Appreciation,"Now , that 's a pretty bold statement , but if you take nothing else away from this talk , I actually want you to remember that while blockchain technology is relatively new , it 's also a continuation of a very human story , and the story is this .",neu,neu,"Das ist eine ziemlich mutige Aussage , doch wenn Sie nichts anderes von dieser Rede mitnehmen , dann möchte ich Sie daran erinnern , die Blockchaintechnologie ist zwar relativ neu , sie ist aber die Fortsetzung einer sehr menschlichen Geschichte und die Geschichte ist folgende :"
Tech14_en.conllu,Tech,12,6,complex,complex,Appreciation,"As our societies grew more complex and our trade routes grew more distant , we built up more formal institutions , institutions like banks for currency , governments , corporations .",komplexer,komplex,"Als unsere Gesellschaft komplexer wurde und unsere Handelsrouten weitreichender wurden , bauten wir formalere Institutionen auf , Institutionen wie Notenbanken , Regierungen , Unternehmen ."
Tech14_en.conllu,Tech,12,13,distant,distant,Appreciation,"As our societies grew more complex and our trade routes grew more distant , we built up more formal institutions , institutions like banks for currency , governments , corporations .",weitreichender,weitreichend,"Als unsere Gesellschaft komplexer wurde und unsere Handelsrouten weitreichender wurden , bauten wir formalere Institutionen auf , Institutionen wie Notenbanken , Regierungen , Unternehmen ."
Tech14_en.conllu,Tech,13,22,lower,low,Appreciation,"These institutions helped us manage our trade as the uncertainty and the complexity grew , and our personal control was much lower .",verringerte,verringern,"Diese Institutionen halfen uns , unseren Handel zu bewältigen , während die Zweifel und die Komplexität zunahmen und unsere persönliche Kontrolle sich deutlich verringerte ."
Tech14_en.conllu,Tech,26,5,closest,close,Judgement,I think it 's closest in description to something like Wikipedia .,treffendste,treffend,"Ich denke , die treffendste Beschreibung ist etwas wie Wikipedia ."
Tech14_en.conllu,Tech,35,20,secure,secure,Judgement,It 's this public registry that stores transactions in a network and is replicated so that it 's very secure and hard to tamper with .,sicher,sicher,"Es ist ein öffentliches Verzeichnis , das Transaktionen in einem Netzwerk sichert und sich repliziert , damit es sehr sicher und sehr schwer zu fälschen ist ."
Tech14_en.conllu,Tech,38,26,wrong,wrong,Appreciation,"We face uncertainties like not knowing who we 're dealing with , not having visibility into a transaction and not having recourse if things go wrong .",Dinge,ding,"Wir begegnen Unsicherheiten , z.B. bei unbekannten Anbietern , bei den Einblicken in eine Transaktion , und bei den Entschädigungsmöglickeiten , wenn Dinge schief gehen ."
Tech14_en.conllu,Tech,45,8,fragmented,fragmented,Appreciation,But the problem is they 're very fragmented .,lückenhaft,lückenhaft,"Das Problem ist , dass diese Nachweise sehr lückenhaft sind ."
Tech14_en.conllu,Tech,56,3,true,true,Appreciation,"This is true not just for electronics like smartphones , but for many kinds of goods and data , things like medicine , luxury goods , any kind of data or product that we do n't want tampered with .",gilt,gelten,"Dies gilt nicht nur für E - Geräte wie Smartphones , sondern für viele Arten von Waren und Daten , wie Medizinwaren , Luxusgüter , jegliche Art von Daten oder Produkten , deren Echtheit nachvollziehbar sein muss ."
Tech14_en.conllu,Tech,59,14,hard,hard,Affect,"They do n't use the same infrastructure , and so it becomes really hard to see transparently a product evolve over time .",,,Sie benutzen nicht dieselbe Infrastruktur und so wird die Produktentwicklung sehr intransparent .
Tech14_en.conllu,Tech,90,14,about,about,Affect,"So I think we need to start preparing ourselves , because we are about to face a world where distributed , autonomous institutions have quite a significant role .",dabei,dabei,"Ich denke , wir müssen beginnen uns vorzubereiten , weil wir dabei sind , eine Welt zu sehen , in der verteilte , autonome Institutionen eine wichtige Rolle spielen werden ."
Tech15_en.conllu,Tech,5,8,weird,weird,Appreciation,"Now I know this is a little weird , but in our very first proof - of - concept experiment , we took an apple , carved it into the shape of a human ear , and then we took that ear - shaped scaffold , sterilized it , processed it and coaxed human cells to grow inside of it .",seltsam,seltsam,"Ich weiß , das klingt etwas seltsam , aber in unserer allerersten Machbarkeitsstudie nahmen wir einen Apfel , schnitzten ihn in die Form eines menschlichen Ohrs und nahmen dann dieses ohrenförmige Gerüst , sterilisierten es , verarbeiteten es und brachten menschliche Zellen dazu , darin heranzuwachsen ."
Tech15_en.conllu,Tech,6,14,able,able,Affect,"We then took the next step and implanted it , and we were able to demonstrate that the scaffolds stimulated the formation of blood vessels , allowing the heart to keep them alive .",konnten,können,"Dann machten wir den nächsten Schritt und implantierten es , und wir konnten zeigen , dass das Gerüst die Bildung von Blutgefäßen anregte , die dem Herz erlaubten , das Gewerbe an dem Leben zu erhalten ."
Tech15_en.conllu,Tech,6,33,alive,alive,Affect,"We then took the next step and implanted it , and we were able to demonstrate that the scaffolds stimulated the formation of blood vessels , allowing the heart to keep them alive .",Leben,leben,"Dann machten wir den nächsten Schritt und implantierten es , und wir konnten zeigen , dass das Gerüst die Bildung von Blutgefäßen anregte , die dem Herz erlaubten , das Gewerbe an dem Leben zu erhalten ."
Tech15_en.conllu,Tech,7,35,full,full,Appreciation,"So not too long after these discoveries were taking place , I was at home cooking asparagus for dinner , and after cutting the ends off , I was noticing that the stalks were full of these microchanneled vascular bundles .",voller,voll,"Nicht lange , nachdem wir diese Entdeckungen gemacht hatten , war ich zu Hause , kochte Spargel zu dem Abendessen und als ich die Enden abschnitt , fiel mir auf , dass der Strunk voller mikrokanalisierter Gefäßbündel war ."
Tech15_en.conllu,Tech,18,10,able,able,Affect,"Over the course of many experiments , we were able to demonstrate that the inertness of plant tissue is exactly why it 's so biocompatible .",,,"In dem Verlauf dieser vielen Experimente konnten wir zeigen , dass gerade diese Trägheit der Grund ist , weshalb das Pflanzengewebe so biokompatibel ist ."
Tech15_en.conllu,Tech,18,25,biocompatible,biocompatible,Judgement,"Over the course of many experiments , we were able to demonstrate that the inertness of plant tissue is exactly why it 's so biocompatible .",biokompatibel,biokompatibel,"In dem Verlauf dieser vielen Experimente konnten wir zeigen , dass gerade diese Trägheit der Grund ist , weshalb das Pflanzengewebe so biokompatibel ist ."
Tech15_en.conllu,Tech,20,5,well,well,Appreciation,"Now this is all well and good , but I constantly felt this weight of doubt when it came to thinking about spinal cords .",schön,schön,"Nun ist das alles schön und gut , aber ich spürte ständig starke Zweifel wenn ich dann an das Rückenmark dachte ."
Tech15_en.conllu,Tech,26,5,important,important,Appreciation,Now this is crucially important .,entscheidender,entscheidend,Das ist von entscheidender Wichtigkeit :
Tech15_en.conllu,Tech,29,13,enough,enough,Appreciation,We 're simply investigating if the microchannels in the scaffold alone are enough to guide the regeneration of neurons .,dazu,dazu,"Wir untersuchen lediglich , ob die Mikrokanäle in dem Gerüst allein dazu reichen , um die Neubildung von Neuronen anzuleiten ."
Tech15_en.conllu,Tech,33,5,difficult,difficult,Appreciation,Now I know how difficult this video is to watch .,schwer,schwer,"Ich weiß , wie schwer es ist , dieses Video anzuschauen ."
Tech15_en.conllu,Tech,49,15,able,able,Appreciation,"And you know , I think the real innovation is that we 're now able to design or program the architecture and structure of plant tissues in such a way that they could direct cell growth to address an unmet medical need .",Lage,lage,"Und wissen Sie , ich denke , die eigentliche Innovation ist , dass wir nun in der Lage sind , Aufbau und Struktur von Pflanzengewebe so zu designen oder zu programmieren , dass sie Zellwachstum steuern und medizinische Bedürfnisse erfüllen können ."
Tech15_en.conllu,Tech,56,11,destructive,destructive,Appreciation,"The challenge we face is that while doubt can be destructive to your mental health , it 's also the reason why scientific rigor is such a potent tool for discovery .",destruktiv,destruktiv,"Unsere Herausforderung ist : Während Zweifel destruktiv für unsere psychische Gesundheit sein können , sind sie auch der Grund , weshalb wissenschaftliche Genauigkeit so wirkungsvoll für Entdeckungen ist ."
Tech15_en.conllu,Tech,58,5,easy,easy,Appreciation,Nothing about that is easy .,einfach,einfach,Nichts daran ist einfach .
Tech16_en.conllu,Tech,9,8,random,random,Judgement,"The folding process , while it looks random , is in fact very precise .",zufällig,zufällig,"Der Faltprozess , obwohl er zufällig scheint , ist in Wirklichkeit sehr präzise ."
Tech16_en.conllu,Tech,9,14,precise,precise,Appreciation,"The folding process , while it looks random , is in fact very precise .",präzise,präzis,"Der Faltprozess , obwohl er zufällig scheint , ist in Wirklichkeit sehr präzise ."
Tech16_en.conllu,Tech,21,10,able,able,Appreciation,"Because of this complexity , humans have only been able to harness the power of proteins by making very small changes to the amino acid sequences of the proteins we 've found in nature .",,,"Wegen dieser Komplexität haben Menschen die Potenz der Proteine nur nutzen können , indem sie sehr kleine Änderungen in den Aminosäuresequenzen der Proteine aus der Natur vornahmen ."
Tech16_en.conllu,Tech,22,3,similar,similar,Appreciation,This is similar to the process that our Stone Age ancestors used to make tools and other implements from the sticks and stones that we found in the world around us .,ähnlich,ähnlich,"Dieser Prozess ist ähnlich zu dem unserer Vorfahren , um Werkzeuge und Anderes aus Stöcken und Steinen herzustellen , die wir in der Welt um uns herum fanden ."
Tech16_en.conllu,Tech,30,14,new,new,Appreciation,"We have to make a synthetic gene because since the protein is completely new , there 's no gene in any organism on earth which currently exists that encodes it .",neu,neu,"Wir müssen ein synthetisches Gen nehmen , denn weil das Protein komplett neu ist , gibt es kein Gen in einem Organismus , das dieses Protein kodiert ."
Tech16_en.conllu,Tech,33,20,safe,safe,Judgement,We then extract the proteins and determine whether they function as we designed them to and whether they 're safe .,sicher,sicher,"Wir extrahieren dann die Proteine und ermitteln , ob sie die gewünschte Funktion ausführen und ob sie sicher sind ."
Tech16_en.conllu,Tech,35,60,more,more,Appreciation,"I told you that nature uses an alphabet of 20 amino acids , and a typical protein is a chain of about 100 amino acids , so the total number of possibilities is 20 times 20 times 20 , 100 times , which is a number on the order of 10 to the 130th power , which is enormously more than the total number of proteins which have existed since life on earth began .",mehr,mehr,"Ich sagte , dass die Natur ein Alphabet aus 20 Aminosäuren nutzt und ein typisches Protein ist eine Kette aus etwa 100 Aminosäuren also ist die Anzahl der Möglichkeiten 20 mal 20 mal 20 , hundert Mal . Das ist eine Zahl in der Größenordnung von etwa 10 hoch 130 , was enorm viel mehr ist als die Anzahl aller Proteine , die existiert haben , seit Leben auf der Erde begann ."
Tech16_en.conllu,Tech,40,9,important,important,Appreciation,"We live longer , so new diseases are important .",relevant,relevant,"Wir leben heute länger , also sind neue Krankheiten relevant ."
Tech16_en.conllu,Tech,50,3,important,important,Appreciation,This is important because RSV is currently one of the leading causes of infant mortality worldwide .,wichtig,wichtig,"Das ist wichtig , da RSV derzeitig eine der Hauptursachen für Säuglingssterblichkeit weltweit ist ."
Tech16_en.conllu,Tech,60,11,important,important,Appreciation,"The ability to design new vaccines on the computer is important both to protect against natural flu epidemics and , in addition , intentional acts of bioterrorism .",wichtig,wichtig,"Die Fähigkeit , neue Impfstoffe an dem Computer zu kreiieren , ist wichtig , zu dem einen , um uns vor natürlichen Grippeepidemien zu schützen , und zusätzlich um uns gegen Bioterrorangriffe zu verteidigen ."
Tech16_en.conllu,Tech,72,4,excited,excited,Affect,I 'm so excited about what we can do together .,freue mich,freuen ich,"Ich freue mich auf das , was wir gemeinsam erreichen können ."
Tech17_en.conllu,Tech,12,8,sensitive,sensitive,Appreciation,"When sleep deprivation literally makes us more sensitive to our own pain , it 's not so surprising that we have a hard time relating to others and just generally being a good and healthy person when we 're sleep - deprived .",empfindlicher,empfindlich,"Wenn uns Schlafmangel buchstäblich empfindlicher für eigenen Schmerz macht , überrascht auch nicht , dass es schwer ist , mit anderen zusammen zu sein und ganz allgemein ein ausgeglichener und gesunder Mensch zu sein , wenn wir an Schlafmangel leiden ."
Tech17_en.conllu,Tech,12,42,deprived,deprived,Affect,"When sleep deprivation literally makes us more sensitive to our own pain , it 's not so surprising that we have a hard time relating to others and just generally being a good and healthy person when we 're sleep - deprived .",Schlafmangel,schlafmangel,"Wenn uns Schlafmangel buchstäblich empfindlicher für eigenen Schmerz macht , überrascht auch nicht , dass es schwer ist , mit anderen zusammen zu sein und ganz allgemein ein ausgeglichener und gesunder Mensch zu sein , wenn wir an Schlafmangel leiden ."
